config_id,encoder_depth,quantization_bits,ldpc_code_rate,qam_order,snr_db,channel_model,dataset,batch_size,feature_dim,payload_bits,header_bits,payload_bits_with_header,coded_bits,coded_bits_with_header,qam_bits_per_symbol,qam_symbols,qam_symbols_with_header,payload_bytes,payload_bytes_with_header,coded_bytes,coded_bytes_with_header,ldpc_padding_bits,bit_error_rate,bit_errors,block_errors,block_error_rate,ldpc_nonconvergence_rate,ldpc_blocks,ldpc_converged_blocks,ldpc_max_iterations_used,semantic_score,classifier_agreement,original_accuracy,recovered_accuracy,encoding_latency_ms,decoding_latency_ms
cifar10_vitb16_10000_d3_q8_r12_qam4_snr-5,3,8,0.5,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,0.27993916015625,11466308,126420,1.0,1.0,126420,0,25,0.0129332859069108,0.1149,0.3841,0.0998,0.0,1866914.1731500004
cifar10_vitb16_10000_d3_q8_r12_qam4_snr0,3,8,0.5,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,0.1095623046875,4487672,126396,0.999810156620788,0.99984179718399,126420,20,25,0.0334029830992221,0.119,0.3841,0.1062,0.0,1886393.8634000008
cifar10_vitb16_10000_d3_q8_r12_qam4_snr5,3,8,0.5,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,2.05078125e-06,84,39,0.0003084954912197,0.0001423825344091,126420,126402,25,0.987211525440216,0.7536,0.3841,0.3491,0.0,1714435.302804999
cifar10_vitb16_10000_d3_q8_r12_qam4_snr10,3,8,0.5,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0,0,0,0.0,0.0,126420,126420,2,0.9885174036026,0.7547,0.3841,0.3495,0.0,193094.32576600197
cifar10_vitb16_10000_d3_q8_r12_qam4_snr15,3,8,0.5,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0,0,0,0.0,0.0,126420,126420,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,161255.6800379989
cifar10_vitb16_10000_d3_q8_r12_qam4_snr20,3,8,0.5,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,2,40960080,41040108,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0,0,0,0.0,0.0,126420,126420,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,141513.95661899913
cifar10_vitb16_10000_d3_q8_r12_qam16_snr-10,3,8,0.5,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,0.43515224609375,17823836,126420,1.0,1.0,126420,0,25,0.0694018080830574,0.1488,0.3841,0.1234,0.0,1741426.4905579984
cifar10_vitb16_10000_d3_q8_r12_qam16_snr-5,3,8,0.5,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,0.3769103271484375,15438247,126420,1.0,1.0,126420,0,25,0.0978110507130622,0.1632,0.3841,0.1283,0.0,1814217.2965049976
cifar10_vitb16_10000_d3_q8_r12_qam16_snr0,3,8,0.5,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,0.2744036865234375,11239575,126420,1.0,1.0,126420,0,25,0.1206967383623123,0.179,0.3841,0.1355,0.0,1928092.3381330029
cifar10_vitb16_10000_d3_q8_r12_qam16_snr5,3,8,0.5,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,0.116032666015625,4752698,126394,0.9997943363391868,0.9998338870431892,126420,21,25,0.1116171479225158,0.1619,0.3841,0.1263,0.0,2280095.760404001
cifar10_vitb16_10000_d3_q8_r12_qam16_snr10,3,8,0.5,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,2.24853515625e-05,921,259,0.0020487264673311,0.0009096661920582,126420,126305,25,0.9779699444770812,0.7443,0.3841,0.3457,0.0,2206031.1932629994
cifar10_vitb16_10000_d3_q8_r12_qam16_snr15,3,8,0.5,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0,0,0,0.0,0.0,126420,126420,4,0.9885174036026,0.7547,0.3841,0.3495,0.0,406859.82937400334
cifar10_vitb16_10000_d3_q8_r12_qam16_snr20,3,8,0.5,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,4,20480040,20520054,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0,0,0,0.0,0.0,126420,126420,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,210199.45630400247
cifar10_vitb16_10000_d3_q8_r12_qam64_snr-10,3,8,0.5,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.4507255126953125,18461717,126420,1.0,1.0,126420,0,25,0.02857550047338,0.1173,0.3841,0.0956,0.0,2184587.303610002
cifar10_vitb16_10000_d3_q8_r12_qam64_snr-5,3,8,0.5,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.4037010498046875,16535595,126420,1.0,1.0,126420,0,25,0.0279530845582485,0.1102,0.3841,0.0999,0.0,2362178.051777999
cifar10_vitb16_10000_d3_q8_r12_qam64_snr0,3,8,0.5,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.324543798828125,13293314,126420,1.0,1.0,126420,0,25,0.0317723751068115,0.1048,0.3841,0.0972,0.0,2290208.9121749992
cifar10_vitb16_10000_d3_q8_r12_qam64_snr5,3,8,0.5,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.2390430908203125,9791205,126420,1.0,1.0,126420,0,25,0.0298487786203622,0.1148,0.3841,0.0938,0.0,2617435.843346
cifar10_vitb16_10000_d3_q8_r12_qam64_snr10,3,8,0.5,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.087738232421875,3593758,124963,0.9884749248536624,0.989186837525708,126420,1367,25,0.0547436028718948,0.1242,0.3841,0.1075,0.0,2024930.819994996
cifar10_vitb16_10000_d3_q8_r12_qam64_snr15,3,8,0.5,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0001091552734375,4471,960,0.0075937351684859,0.0023176712545482,126420,126127,25,0.9474672079086304,0.7166,0.3841,0.3369,0.0,2195673.524589001
cifar10_vitb16_10000_d3_q8_r12_qam64_snr20,3,8,0.5,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,6,13653360,13680036,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0,0,0,0.0,0.0,126420,126420,8,0.9885174036026,0.7547,0.3841,0.3495,0.0,1039610.5327370022
cifar10_vitb16_10000_d3_q8_r12_qam256_snr-10,3,8,0.5,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.455088525390625,18640426,126420,1.0,1.0,126420,0,25,0.0803887471556663,0.1563,0.3841,0.1219,0.0,3426798.355345004
cifar10_vitb16_10000_d3_q8_r12_qam256_snr-5,3,8,0.5,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.4060513671875,16631864,126420,1.0,1.0,126420,0,25,0.10958132147789,0.1828,0.3841,0.1331,0.0,3196296.03433299
cifar10_vitb16_10000_d3_q8_r12_qam256_snr0,3,8,0.5,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.3204941650390625,13127441,126420,1.0,1.0,126420,0,25,0.1375067979097366,0.1864,0.3841,0.1417,0.0,2731274.6210170006
cifar10_vitb16_10000_d3_q8_r12_qam256_snr5,3,8,0.5,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.2710442626953125,11101973,126420,1.0,1.0,126420,0,25,0.2018942683935165,0.2479,0.3841,0.1705,0.0,3341807.6271769973
cifar10_vitb16_10000_d3_q8_r12_qam256_snr10,3,8,0.5,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.1922477294921875,7874467,126420,1.0,1.0,126420,0,25,0.2626076638698578,0.3088,0.3841,0.2047,0.0,3167554.1630479926
cifar10_vitb16_10000_d3_q8_r12_qam256_snr15,3,8,0.5,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,0.0402811279296875,1649915,94444,0.7470653377630122,0.7542398354690714,126420,31069,25,0.2728718817234039,0.2526,0.3841,0.1815,0.0,3394412.9213790004
cifar10_vitb16_10000_d3_q8_r12_qam256_snr20,3,8,0.5,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,81920160,82080216,8,10240020,10260027,5120000.0,5130000.0,10240020.0,10260027.0,80,5.029296875e-06,206,33,0.0002610346464167,0.0002214839424141,126420,126392,25,0.9876817464828492,0.7536,0.3841,0.3489,0.0,3255778.7731939973
cifar10_vitb16_10000_d3_q8_r23_qam4_snr-10,3,8,0.6666666666666666,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.3758611328125,15395272,94815,1.0,1.0,94815,0,25,0.0058616334572434,0.1168,0.3841,0.1002,0.0,1646898.445273
cifar10_vitb16_10000_d3_q8_r23_qam4_snr-5,3,8,0.6666666666666666,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2863224365234375,11727767,94815,1.0,1.0,94815,0,25,0.0114687317982316,0.1137,0.3841,0.1031,0.0,1432166.366898993
cifar10_vitb16_10000_d3_q8_r23_qam4_snr0,3,8,0.6666666666666666,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.149767724609375,6134486,94815,1.0,1.0,94815,0,25,0.0254270154982805,0.1151,0.3841,0.1042,0.0,1690513.5284820136
cifar10_vitb16_10000_d3_q8_r23_qam4_snr5,3,8,0.6666666666666666,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,5.66650390625e-05,2321,442,0.0046617096450983,0.0039656172546538,94815,94439,25,0.968399703502655,0.7341,0.3841,0.3409,0.0,1545721.4298420004
cifar10_vitb16_10000_d3_q8_r23_qam4_snr10,3,8,0.6666666666666666,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,2,0.9885174036026,0.7547,0.3841,0.3495,0.0,195276.5930260066
cifar10_vitb16_10000_d3_q8_r23_qam4_snr15,3,8,0.6666666666666666,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,71499.41767699784
cifar10_vitb16_10000_d3_q8_r23_qam4_snr20,3,8,0.6666666666666666,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,2,30720060,30780000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,71961.92497298762
cifar10_vitb16_10000_d3_q8_r23_qam16_snr-10,3,8,0.6666666666666666,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.43589609375,17854304,94815,1.0,1.0,94815,0,25,0.0706031695008277,0.1464,0.3841,0.1168,0.0,1367881.2813889964
cifar10_vitb16_10000_d3_q8_r23_qam16_snr-5,3,8,0.6666666666666666,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.3791301513671875,15529171,94815,1.0,1.0,94815,0,25,0.0991732403635978,0.1659,0.3841,0.1246,0.0,1388013.8715569917
cifar10_vitb16_10000_d3_q8_r23_qam16_snr0,3,8,0.6666666666666666,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2823499267578125,11565053,94815,1.0,1.0,94815,0,25,0.123260386288166,0.1818,0.3841,0.1386,0.0,1333634.2862810125
cifar10_vitb16_10000_d3_q8_r23_qam16_snr5,3,8,0.6666666666666666,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.15655009765625,6412292,94815,1.0,1.0,94815,0,25,0.1187448874115943,0.1701,0.3841,0.1348,0.0,1396777.0801849836
cifar10_vitb16_10000_d3_q8_r23_qam16_snr10,3,8,0.6666666666666666,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0021056640625,86248,8896,0.0938248167484047,0.0905552918841955,94815,86229,25,0.5994194746017456,0.4201,0.3841,0.2278,0.0,1259525.3964220174
cifar10_vitb16_10000_d3_q8_r23_qam16_snr15,3,8,0.6666666666666666,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,5,0.9885174036026,0.7547,0.3841,0.3495,0.0,363290.1045479957
cifar10_vitb16_10000_d3_q8_r23_qam16_snr20,3,8,0.6666666666666666,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,4,15360030,15390000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,133102.8053980117
cifar10_vitb16_10000_d3_q8_r23_qam64_snr-10,3,8,0.6666666666666666,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4519344970703125,18511237,94815,1.0,1.0,94815,0,25,0.0280087068676948,0.1151,0.3841,0.0992,0.0,1115888.5023070034
cifar10_vitb16_10000_d3_q8_r23_qam64_snr-5,3,8,0.6666666666666666,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4061266357421875,16634947,94815,1.0,1.0,94815,0,25,0.0281985346227884,0.1058,0.3841,0.0924,0.0,1158181.5627309987
cifar10_vitb16_10000_d3_q8_r23_qam64_snr0,3,8,0.6666666666666666,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.32814853515625,13440964,94815,1.0,1.0,94815,0,25,0.0358477756381034,0.1138,0.3841,0.0978,0.0,1016890.1389749954
cifar10_vitb16_10000_d3_q8_r23_qam64_snr5,3,8,0.6666666666666666,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2564189697265625,10502921,94815,1.0,1.0,94815,0,25,0.0247619561851024,0.114,0.3841,0.1019,0.0,1505958.6463110026
cifar10_vitb16_10000_d3_q8_r23_qam64_snr10,3,8,0.6666666666666666,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.1448572021484375,5933351,94815,1.0,1.0,94815,0,25,0.0382708571851253,0.1139,0.3841,0.0977,0.0,1089313.6448250152
cifar10_vitb16_10000_d3_q8_r23_qam64_snr15,3,8,0.6666666666666666,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0073869384765625,302569,25376,0.2676369772715287,0.26749986816432,94815,69452,25,0.2430039495229721,0.1823,0.3841,0.1349,0.0,1186824.762395976
cifar10_vitb16_10000_d3_q8_r23_qam64_snr20,3,8,0.6666666666666666,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,6,10240020,10260000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0,0,0,0.0,0.0,94815,94815,8,0.9885174036026,0.7547,0.3841,0.3495,0.0,439971.9792780088
cifar10_vitb16_10000_d3_q8_r23_qam256_snr-10,3,8,0.6666666666666666,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.456984423828125,18718082,94815,1.0,1.0,94815,0,25,0.0790913924574852,0.1558,0.3841,0.1236,0.0,1634054.6147890126
cifar10_vitb16_10000_d3_q8_r23_qam256_snr-5,3,8,0.6666666666666666,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.4091054443359375,16756959,94815,1.0,1.0,94815,0,25,0.1085855066776275,0.1729,0.3841,0.1357,0.0,1520102.140914998
cifar10_vitb16_10000_d3_q8_r23_qam256_snr0,3,8,0.6666666666666666,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.322949658203125,13228018,94815,1.0,1.0,94815,0,25,0.1353238224983215,0.188,0.3841,0.1396,0.0,1558493.167691995
cifar10_vitb16_10000_d3_q8_r23_qam256_snr5,3,8,0.6666666666666666,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.2695482421875,11040696,94815,1.0,1.0,94815,0,25,0.1977774202823639,0.2352,0.3841,0.1652,0.0,1559875.4709600036
cifar10_vitb16_10000_d3_q8_r23_qam256_snr10,3,8,0.6666666666666666,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.226891162109375,9293462,94815,1.0,1.0,94815,0,25,0.2769234478473663,0.3212,0.3841,0.2134,0.0,1500272.0758950163
cifar10_vitb16_10000_d3_q8_r23_qam256_snr15,3,8,0.6666666666666666,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.1241543701171875,5085363,94815,1.0,1.0,94815,0,25,0.3137228190898895,0.3426,0.3841,0.218,0.0,1451380.642543998
cifar10_vitb16_10000_d3_q8_r23_qam256_snr20,3,8,0.6666666666666666,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,61440120,61560000,8,7680015,7695000,5120000.0,5130000.0,7680015.0,7695000.0,80,0.0053203125,217920,20338,0.2145019248009281,0.2138796603912882,94815,74536,25,0.5799024105072021,0.3204,0.3841,0.2089,0.0,1450998.6623469885
cifar10_vitb16_10000_d3_q8_r34_qam4_snr-10,3,8,0.75,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.37576953125,15391520,84280,1.0,1.0,84280,0,25,0.0057568158954381,0.1169,0.3841,0.1001,0.0,674836.3558879937
cifar10_vitb16_10000_d3_q8_r34_qam4_snr-5,3,8,0.75,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.286917822265625,11752154,84280,1.0,1.0,84280,0,25,0.0117162959650158,0.1205,0.3841,0.1029,0.0,780635.3970759956
cifar10_vitb16_10000_d3_q8_r34_qam4_snr0,3,8,0.75,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.156489794921875,6409822,84280,1.0,1.0,84280,0,25,0.0253681931644678,0.1195,0.3841,0.1009,0.0,825006.9903379917
cifar10_vitb16_10000_d3_q8_r34_qam4_snr5,3,8,0.75,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0011345458984375,46471,5601,0.0664570479354532,0.0644992880873279,84280,78844,25,0.7060181498527527,0.5099,0.3841,0.26,0.0,714304.9094339804
cifar10_vitb16_10000_d3_q8_r34_qam4_snr10,3,8,0.75,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,2,0.9885174036026,0.7547,0.3841,0.3495,0.0,62229.367717009154
cifar10_vitb16_10000_d3_q8_r34_qam4_snr15,3,8,0.75,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,46030.158817986376
cifar10_vitb16_10000_d3_q8_r34_qam4_snr20,3,8,0.75,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,2,27306720,27360180,5120000.0,5130000.0,6826680.0,6840045.0,80,0.0,0,0,0.0,0.0,84280,84280,1,0.9885174036026,0.7547,0.3841,0.3495,0.0,38160.73273500661
cifar10_vitb16_10000_d3_q8_r34_qam16_snr-10,3,8,0.75,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.43592880859375,17855644,84280,1.0,1.0,84280,0,25,0.0702922344207763,0.1485,0.3841,0.1192,0.0,636711.052677987
cifar10_vitb16_10000_d3_q8_r34_qam16_snr-5,3,8,0.75,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.3791774169921875,15531107,84280,1.0,1.0,84280,0,25,0.0995266735553741,0.1687,0.3841,0.1301,0.0,711331.2183359958
cifar10_vitb16_10000_d3_q8_r34_qam16_snr0,3,8,0.75,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.2828997802734375,11587575,84280,1.0,1.0,84280,0,25,0.1234839633107185,0.1857,0.3841,0.1378,0.0,747904.1083860066
cifar10_vitb16_10000_d3_q8_r34_qam16_snr5,3,8,0.75,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,40960000,8,41040000,54613440,54720360,4,13653360,13680090,5120000.0,5130000.0,6826680.0,6840045.0,80,0.1624188720703125,6652677,84280,1.0,1.0,84280,0,25,0.1183746680617332,0.1748,0.3841,0.1324,0.0,760156.1480969976
